CustomerID,LoginsLastMonth,LastLoginDate,RFMScore,UsageChangePct,CompetitorIndex,TicketsOpened,TicketsResolutionTime,ComplaintCategory,FamilyPlan,AddOnBundle,SupportChannelPreferred,MonthlyValue
41773,37.0,2025-09-01,12.0,-0.4136723,0.445499419,10,2.745208214,Technical,No,Movies,Phone,67.19
35964,95.0,2025-09-28,6.0,0.317773099,0.414817991,14,47.63440183,Technical,No,Movies,Phone,1399.34 EUR
12020,82.0,2025-10-01,1.0,0.763305565,0.764235781,6,54.68321249,Technical,No,Music,Social,€ 693.54
5039,0.0,2025-06-06,10.0,-0.093158801,0.50395501,15,27.12749411,Service,True,Movies,Email,857.73
20747,6.0,2025-08-07,13.0,-0.188472662,0.790773294,10,59.1621756,Technical,No,Security,Phone,1242.55
5809,84.0,2025-10-02,3.0,0.342927492,0.667674212,9,34.87247606,Technical,No,Movies,Community,663.86 EUR
4332,93.0,2025-10-01,12.0,-0.740855384,0.646461826,8,5.626192261,Technical,Yes,Movies,Chat,103.77
1889,88.0,2025-06-08,3.0,-0.971476052,0.781540497,15,66.4106199,Other,Yes,Movies,Chat,2085.33
26073,42.0,2025-06-08,13.0,0.898483277,0.362174912,2,46.86151911,Technical,No,Movies,Phone,205.26
46214,54.0,2025-10-02,2.0,0.431010369,0.628213443,8,40.49257593,Technical,No,WorkFromHome,Email,684.88
39089,83.0,2025-04-18,6.0,-0.101382285,0.981383861,15,61.02037209,Outage,Yes,Movies,Phone,"1,916.89"
45833,54.0,2025-09-28,5.0,-0.816002499,0.980888249,3,19.55111476,Technical,Yes,Movies,Phone,132.19
38901,23.0,2025-09-28,7.0,0.384059578,0.419372106,11,31.70339232,Technical,Yes,Movies,Email,736.54
24725,83.0,2025-09-28,3.0,-0.94012023,0.603805891,12,44.29789656,Service,Yes,Movies,Email,1117.45
38985,37.0,2025-09-16,3.0,-0.600352148,0.310901717,7,20.94749946,Technical,Yes,Sports,Email,315.48
46956,89.0,2025-07-14,11.0,-0.536631548,0.83600922,19,33.12997856,Technical,Yes,Movies,Phone,1321.39
33670,26.0,2025-02-18,4.0,-0.668210535,0.966649527,7,5.216182277,Technical,Yes,Kids,Email,86.07
27565,40.0,2025-09-20,11.0,0.443969433,0.238691071,17,69.26054511,Technical,0,Movies,Email,2462.98
28017,75.0,2025-07-01,12.0,-0.15777327,0.633538072,11,63.42570435,,Yes,Movies , Email ,1463.51
43475,43.0,2025-09-26,12.0,-0.344022353,0.055423287,0,41.75164917,Technical,Yes,International,Chat,10.0
24042,65.0,2025-09-27,8.0,-0.052238282,0.878748865,18,34.42972506,Billing,Yes,Music,Chat,1301.11
45900,39.0,2025-09-16,9.0,0.954857482,0.562405223,2,69.8382249,Technical,YES,Movies , Chat ,300.99
12785,25.0,2025-09-06,1.0,-0.125324908,0.692791771,18,38.41608295,Other,No,Movies,Phone,1450.6
9253,99.0,2025-04-23,7.0,-0.227831326,0.952811889,13,21.25256168,Billing,No,Sports,Phone,585.59
31082,10.0,2025-08-24,14.0,0.307804478,0.096361515,6,6.1805096,Technical,Yes,Movies,Phone, 87.26 
20814,37.0,2025-09-22,14.0,0.756392095,0.272731755,7,53.01249344,Technical,No,Security,Chat,783.1
11304,8.0,2025-09-11,3.0,0.274082286,0.396537487,19,46.82056842,Technical,Yes,Movies,Phone,1863.31
49418,84.0,2025-09-24,7.0,-0.282576549,0.933419846,0,41.5876936,Technical,No,WorkFromHome,Phone,10.0
41813,87.0,2025-04-11,2.0,0.01418818,0.755628477,10,71.24170063,Technical,Yes,Movies,Phone,1494.2
15350,24.0,2025-08-30,14.0,-0.250682615,0.85238601,13,18.91255558,Technical,No,Movies,Chat,522.22
29983,56.0,2025-10-01,2.0,0.713715626,0.20936667,4,45.29463037,Technical,No,Gamer,Email,387.46
31459,24.0,2025-09-17,4.0,-0.681528322,0.559475085,19,63.90809456,Technical,Yes,Movies,Phone, 2539.70 
677,47.0,2025-09-28,12.0,-0.772830195,0.080295662,16,62.75801913,Service,No,Kids,Phone,2101.93
20923,61.0,2025-09-23,1.0,-0.538021128,0.78210891,11,68.97921948,Technical,Yes,International,Phone,1590.77
18999,73.0,2025-10-01,14.0,-0.388455483,0.68419768,1,398.99579675,Service,Yes,Movies,Chat,26.62
18337,6.0,2025-07-12,5.0,-0.384726994,0.314536465,5,4.718106181,Technical,No,Movies,Chat,59.15
47124,91.0,2025-10-01,9.0,0.856833832,0.873871831,11,41.79080999,Technical,Yes, Movies,Phone ,967.71
14852,37.0,2025-08-25,10.0,-0.537113413,0.455785914,3,40.84849726,Technical,No,Movies,Phone, 265.30 
34900,29.0,2025-08-21,4.0,-0.948884103,0.857780223,11,26.8833384,Technical,No,WorkFromHome,Chat,626.08
28682,85.0,2025-09-28,3.0,-0.236080744,0.04581908,13,62.76795415,Technical,No,Movies,Email,1709.97
37866,22.0,2025-09-22,4.0,0.834787288,0.433256406,5,29.18219171,Technical,Yes,Movies,Chat,313.98
29664,55.0,2025-09-24,11.0,-0.681347313,0.273848709,11,54.94026953,Technical,Yes,Kids,Social,1269.05
42367,75.0,2025-09-27,5.0,-0.626119903,0.619320421,12,64.62010395,Billing,No,Sports,Email,1625.5
10194,82.0,2025-06-18,6.0,0.219388462,0.347613606,17,21.04525806,Technical,No,Movies,Phone,755.35
7639,20.0,2025-08-15,13.0,0.051329731,0.92049124,2,3.097479471,Technical,No,Security,Email,22.91
8948,97.0,2025-10-01,12.0,-0.658355756,0.11073745,18,11.51907191,Technical,Yes,Movies,Email,441.97
2544,28.0,2025-01-26,7.0,-0.380649073,0.934033597,10,67.30900872,Technical,No,WorkFromHome,Phone,1412.27
36458,93.0,2025-10-02,4.0,0.346572344,0.967135331,17,31.0344969,Billing,Yes,WorkFromHome,Community,1109.14
41929,45.0,2025-09-23,7.0,-0.547715832,0.34019186,16,47.2331582,Technical,yes,Movies,Phone,1584.44
42498,59.0,2025-10-01,12.0,0.624868536,0.449536573,6,59.66150631,Technical,Yes,Music,Chat,755.77
44874,40.0,2025-09-16,1.0,0.428148732,0.830045692,16,20.52751125,Technical,Yes,Security,Email,694.25
10587,89.0,2025-04-12,14.0,-0.61646256,0.907702386,11,27.07682763,Billing,Yes,Sports,Email,630.51
44236,24.0,2025-09-22,7.0,0.403924297,0.183214061,17,4.826893524,Other,Yes,Movies,Chat,€ 180.95
22516,58.0,2025-09-30,6.0,0.199909409,0.168448461,16,30.65136697, Technical,No,Movies,Phone,1031.71
37375,43.0,2025-09-29,10.0,0.970528024,0.137722485,7,71.57918442,Technical,Yes,Sports,Chat,1053.86
6804,42.0,2025-09-30,5.0,0.642206919,0.123104892,9,39.53907305,Technical,No,Movies,Chat,751.36
36816,91.0,2025-04-06,5.0,-0.213882047,0.799115027,16,56.62546806,Technical,No,Movies,Phone,1897.52
21870,91.0,2025-10-01,8.0,0.847317569,0.168516636,6,23.08641149,Technical,False,Movies,Chat,298.58
5126,72.0,2025-09-29,7.0,0.796590514,0.457347237,0,7.122168716,Technical,Yes,Movies,App,10.0
20934,78.0,2025-09-25,3.0,-0.950864943,0.650210852,13,11.79652932,Technical,Yes,WorkFromHome,Chat,329.49
15570,70.0,2025-10-06,10.0,0.863895333,0.340139237,8,54.44985626,Technical,No,Gamer,Email,917.5
721,48.0,2025-10-01,12.0,0.533607122,0.092056474,1,61.01877243,Service,Yes,Security,Email,137.12
9913,20.0,2025-08-19,7.0,0.149259625,0.382708301,10,33.34785368,Other,No,Movies,Phone,704.75
39967,58.0,2025-09-30,2.0,-0.069569381,0.908174539,16,17.40661051,Technical,No,International,Chat,590.22
38902,85.0,2025-10-01,14.0,0.820739485,0.172561892,9,49.35179844,Billing,No,Movies,Phone,935.35
1547,20.0,2025-08-28,8.0,0.951709269,0.086366327,15,5.115484172,Technical,No,Security,Community,169.86
37960,87.0,2025-10-01,11.0,0.961481633,0.650804851,10,56.63462672,Technical,No,Music,Chat,1189.89
16206,15.0,2025-02-14,5.0,-0.935693817,0.567549591,19,4.207632781,Technical,Yes,Gamer,Phone,€ 176.55
27642,68.0,2025-06-03,7.0,0.747741209,0.581191107,14,48.95565426,Technical,Yes,Movies,Phone,1437.87
48536,26.0,2025-09-19,12.0,0.24385504,0.561216606,9,67.54435391,Technical,Yes,Music,Email,1276.46 EUR
24955,78.0,2025-09-26,10.0,-0.771891857,0.686854641,19,48.97114155,,No,Movies,Phone,1948.44
5006,2.0,2025-08-19,11.0,0.856621041,0.585286516,7,62.77123618,Technical,No,Movies,Community,925.41
42124,3.0,2025-06-07,7.0,0.376299237,0.946405349,17,70.71204645,,Yes,Movies,Phone,2514.38
19921,45.0,2025-09-30,9.0,-0.768536076,0.161893754,13,21.83123412,Technical,0,Movies,Email,601.26
3458,1.0,2025-09-22,4.0,-0.980043011,0.317412653,7,10.14793959,Technical,Yes,WorkFromHome,Email, 157.99 
1703,23.0,2025-09-12,2.0,0.441766759,0.030549873,10,62.35857914,Technical,No,WorkFromHome,Chat,1309.14
39619,80.0,2025-09-28,6.0,-0.121682552,0.285840481,10,66.58830735,,Yes,International,Email,1397.26
22886,69.0,2025-09-29,13.0,0.315881161,0.294990893,2,59.96543853,Other,Yes,Movies,Chat,259.86
21589,22.0,2025-09-20,6.0,0.375538065,0.119359358,2,40.68243747,Technical,No,Movies,Social,179.51
24507,2.0,2025-08-19,10.0,0.872392561,0.065608894,16,31.00171647,Technical,No,International,Phone,1043.39
21448,36.0,2025-09-15,8.0,0.783089377,0.987160862,16,8.259500068,Technical,No,Sports,Chat,285.32
7407,15.0,2025-08-17,10.0,-0.79443431,0.515082873,8,9.03356525,Billing,Yes,Movies,Phone,160.56
38345,29.0,2025-09-09,2.0,0.040648657,0.434040648,0,823.5114970999999,Technical,Yes,International,Chat,10.0
26420,69.0,2025-10-02,7.0,0.16322751,0.918098257,17,14.1082841,Technical,Yes,Security,Phone,509.67
17119,31.0,2025-01-24,1.0,-0.421693647,0.32109344,19,53.78876431,Technical,no,Security,Social,2139.14
28178,14.0,2025-08-11,9.0,-0.887599776,0.987293216,10,41.80195231,,No,Movies,Chat,880.87
17836,84.0,2025-09-29,3.0,-0.171485646,0.114279096,12,61.64306231,Technical,Yes,Movies,Email,1551.08
4850,91.0,2025-09-30,13.0,0.474470473,0.016334628,3,39.96205018,Technical,No,Movies,Social,259.76
21096,99.0,2025-09-30,,0.727654026,0.836551338,7,36.38061578,Outage,1,Kids,Chat,540.55
35249,31.0,2025-09-10,5.0,-0.903841996,0.315282023,3,20.8672059,Technical,No,Movies,Chat,140.42
20813,28.0,2025-06-23,10.0,-0.680863445,0.92282889,11,60.03077881,Technical,Yes,Sports,Phone,1385.71
24015,8.0,2025-08-04,14.0,-0.24562871,0.427177147,10,46.70535428,,Yes,Gamer,Social,983.03
7522,66.0,2025-03-22,,-0.74138818,0.951539632,18,27.06021139,Technical,No,Movies,Chat,-1024.76
40499,90.0,2025-09-30,1.0,0.128861681,0.991304729,15,32.29426249,Technical,Yes,Security,Phone,1019.2
49010,38.0,2025-09-18,2.0,0.740360053,0.523585088,3,28.30007075,Technical,Yes,WorkFromHome,App,186.88
37984,68.0,2025-09-27,12.0,-0.713407315,0.540814278,13,6.794116497,Technical,No,Movies,Email,194.01
23065,34.0,2025-09-17,1.0,-0.265768023,0.904291584,19,56.94599756,Technical,No,Movies,Chat,2264.11
3301,86.0,2025-09-30,13.0,0.764147456,0.397677357,6,3.956881568,Technical,No,Kids,App,59.46
45161,87.0,2025-10-02,10.0,0.949824361,0.789761408,2,47.03155165,Billing,NO,Movies,Chat,205.96
15891,60.0,2025-09-29,7.0,0.031031133,0.553147236,6,63.66266051,Technical,no,Movies,Email,805.78
25181,91.0,2025-09-26,10.0,-0.060603497,0.106360843,15,16.88592608,Outage,No,Movies,Phone,537.69
18440,48.0,2025-10-02,14.0,0.265527298,0.789109656,15,64.48722391,Technical,No,Movies,Phone,2025.23
29060,63.0,2025-09-28,14.0,0.174905456,0.430282254,15,53.4456686,Technical,Yes,Movies,Phone,1680.18
43595,20.0,2025-08-17,12.0,-0.099083491,0.343276194,6,64.44146701,Technical,No,Movies,Email,815.52
10972,70.0,2025-10-02,14.0,0.908887103,0.067985884,3,39.57674768,Technical,Yes,Movies,Chat,257.35
26714,22.0,2025-09-07,,0.110131087,0.86204313,15,36.86082358,Technical,No,WorkFromHome,Social,1161.9
5782,8.0,2025-08-22,2.0,-0.161822611,0.533015273,7,10.6786654,Technical,No,Movies,Chat,165.73
33487,73.0,2025-06-08,7.0,-0.075164098,0.968890608,9,51.53477958,Technical,Yes,Movies,Email,48814.0
34585,81.0,2025-09-24,8.0,-0.328312853,0.327264461,1,68.01581332,Service,No,Movies,Chat,151.7
7397,17.0,2025-06-21,4.0,0.780804681,0.93290744,14,49.48437329,Technical,Yes,Music,Phone,1453.29
15967,10.0,2025-08-24,5.0,0.726405198,0.183314706,15,4.604287882,Technical,No,Movies,Phone,153.88
11219,20.0,2025-08-29,9.0,0.863953499,0.850123587,3,46.68010135,Technical,No,Movies,Phone,301.75
10876,16.0,2025-08-27,,0.667798369,0.999010877,16,18.85157061,Technical,No,Movies,Email,638.39
2546,17.0,2025-04-20,5.0,-0.199301064,0.694453134,4,17.31843049,Service,No,Security,Email,154.32
49286,65.0,2025-10-02,8.0,0.966009229,0.772470453,9,32.42299266,Technical,Yes,Movies,Phone,617.93
24726,47.0,2025-09-29,6.0,0.487384421,0.755643915,19,11.7554254,Technical,No,Movies,Email,475.32
43028,65.0,2025-09-29,10.0,0.70434299,0.558541856,3,10.36478629,Technical,No,Movies,Phone,74.78
12318,37.0,2025-07-27,11.0,0.604092446,0.694608334,18,42.95367133,Technical,No,Movies,Phone,1620.76
31776,32.0,2025-08-09,11.0,-0.246181516,0.973322553,11,49.28114279,Technical,Yes,Movies,Email,1139.36
39605,46.0,2025-09-14,1.0,0.330709765,0.755244291,10,62.96266451,Retention,No,Movies,Chat,1321.72
10477,95.0,2025-09-29,12.0,0.269870388,0.904644255,8,35.76435298,Technical,No,Movies,Email,606.07
26762,25.0,2025-09-19,11.0,0.414185396,0.156492519,6,17.86676213,Service,No,Gamer,Chat,233.33
34653,18.0,2025-08-05,13.0,-0.107712057,0.878514448,7,66.71300987,Retention,No,Movies,Email,982.9
4906,42.0,2025-10-02,13.0,0.436588634,0.260612886,4,32.59194619,Technical,Y,Movies,Phone, 281.60 
43626,9.0,2025-07-22,6.0,-0.926274081,0.089016925,1,52.09387384,Technical,No,Gamer,Phone,118.53
428,21.0,2025-09-24,9.0,0.565439393,0.462161678,3,4.660648183,Technical,No,Sports,Phone,39.13
16317,32.0,2025-09-18,2.0,0.46154627,0.946565925,12,52.74575363,Technical,No,Movies,Phone,1328.64 EUR
13460,99.0,2025-06-16,11.0,0.978883403,0.010903859,3,35.86809243,Retention,Yes,Kids,Phone,234.18 EUR
21557,73.0,2025-09-29,8.0,0.609693688,0.38442851,17,51.9550808,Technical,No,Movies,Chat,1850.08
42677,78.0,2025-09-29,8.0,0.739135979,0.017419334,11,55.85813699,Technical,No,International,Community,1290.08
12716,91.0,2025-09-27,2.0,0.126202952,0.061870537,13,11.84938039,Service,Yes,Movies,Email,330.92
1599,40.0,2025-07-27,3.0,0.336475554,0.761026141,17,41.49189778,Technical,No,Movies,Email,1479.5
29827,16.0,2025-09-04,9.0,0.246438882,0.962884693,3,68.38065878,Outage,Yes,Movies,Chat,437.38
34009,8.0,2025-07-27,4.0,0.9270058,0.875924238,3,71.54893431,Technical,Yes,Movies,Phone,457.18
10335,73.0,2025-09-29,3.0,0.103679929,0.049022934,1,66.63843329,Technical,no,Movies,Phone,148.83
42907,90.0,2025-09-30,8.0,-0.279332027,0.290756054,1,58.94996731,Technical,Yes,Movies,Chat,132.81
23462,33.0,2025-09-19,4.0,0.404026907,0.573997038,4,-71.85407068,Technical,No,Security,Community,608.78
29297,71.0,2025-09-28,11.0,-0.412443427,0.241357997,9,11.48677034,Technical,No,Movies,Email,225.38
16847,51.0,2025-09-28,9.0,-0.297170862,0.847458936,9,12.0094927,Technical,Yes,Movies,Community,235.18
10517,42.0,2025-07-25,13.0,-0.249934185,0.695548775,11,26.7791712,Billing,Yes,Gamer,Phone,623.69
27706,14.0,2025-09-03,10.0,0.880188893,0.353368662,1,22.42773324,Retention,No,Movies,Chat,56.72
39713,9.0,2025-07-02,10.0,-0.091999062,0.132923022,6,24.85341027,Technical,Yes,Music,Chat,€ 320.67
9403,37.0,2025-09-27,12.0,0.429642045,0.993988667,1,29.02359581,Technical,No,Movies,Chat,€ 70.47
38862,79.0,2025-09-28,14.0,0.936195961,0.412523088,8,36.19638742,Technical,Yes,Movies,Social, 613.27 
36698,99.0,2025-04-09,8.0,-0.05507887,0.34878106,1,3.730157694, Technical,No,Movies,Phone,17.77
39547,54.0,2025-09-29,7.0,0.523775344,0.915847989,6,5.048661397,Technical,Yes,Movies,Chat,73.11
32920,61.0,2025-09-29,5.0,-0.544895669,0.250661655,15,7.706150691,Technical,No,Kids,Email,250.82 EUR
43788,63.0,2025-09-23,3.0,-0.75178863,0.044172315,4,47.11712291,Technical,Yes,Security,Phone,402.64
18931,69.0,2025-09-29,9.0,0.473345499,0.307283403,5,12.72448174,Technical,Yes,Kids,Chat,142.55
29747,19.0,2025-08-25,8.0,0.213843732,0.34228412,9,4.787643219,Technical,yes ,Movies,Phone,99.77
46504,88.0,2025-06-13,3.0,0.654656158,0.071297157,2,35.69279988,Technical,No,WorkFromHome,App,158.72
33741,41.0,2025-09-29,2.0,-0.82351879,0.637015406,14,8.310604769,Technical,No,Kids,Phone,252.39
18451,7.0,2025-03-17,13.0,-0.202113046,0.91412652,1,30.77893075,Technical,No,Movies,Email,74.12
2179,49.0,2025-04-25,8.0,-0.634061718,0.990618081,7,34.14956314,Technical,No,Movies,Chat,508.01 EUR
8160,2.0,2025-06-08,9.0,-0.597121169,0.292841971,13,38.38471354,Outage,Yes,Movies,Email,1049.59
27490,52.0,2025-09-27,3.0,-0.06244589,0.855284896,0,56.53744935,Technical,Yes,Movies,Phone,10.0
1016,67.0,2025-09-28,2.0,0.811192033,0.109411661,18,44.64694455,Technical,Yes,WorkFromHome,Chat,1684.26
3065,84.0,2025-09-25,1.0,-0.65357132,0.236496086,0,65.849029,Technical,No,Movies,Email,10.0
22349,65.0,2025-09-30,1.0,0.638161932,0.337773874,5,48.98727396,Other,No,Music,Email,520.28
7849,4.0,2025-06-27,3.0,-0.83641206,0.516522468,10,17.24071537,Technical,Yes,Movies,Chat,369.18
34894,71.0,2025-07-28,5.0,0.209605274,0.852930433,14,67.74633311,Technical,No,WorkFromHome,Phone,1985.93
39490,7.0,2025-09-04,7.0,0.247644586,0.401935085,16,1.8579857,Technical,No,Sports,App,71.93
35280,27.0,2025-09-20,1.0,0.800984805,0.170666407,15,45.72190884,Technical,No,Movies,Phone,1438.81
22134,30.0,2025-09-01,14.0,-0.356680873,0.192934951,5,31.27434387,Technical,Yes,Movies,Email,335.77
33799,94.0,2025-05-20,14.0,-0.621373385,0.939668517,10,57.0030341,Technical,No,Movies,Phone,€ 1197.56
45742,82.0,2025-09-26,10.0,0.164786283,0.515810752,7,36.19659087,Billing,True,Movies,Email,537.87
43238,87.0,2025-10-01,4.0,0.266227336,0.410362141,7,22.67536936,Technical,Yes,Music,Phone,€ 340.68
24140,41.0,2025-09-24,11.0,-0.839090312,0.400624725,16,7.025959436,Billing,No,Sports,Phone,244.2
7316,65.0,2025-06-28,14.0,0.490233507,0.24087912,13,69.00613519,,Yes,Movies,Community,1878.92
42219,24.0,2025-09-25,5.0,0.633152612,0.378821918,17,15.14791279,Retention,Yes,Movies,Email,546.49
38842,45.0,2025-09-24,3.0,-0.47411745,0.418261106,3,31.90506042,Technical,Yes,Security,Phone,209.41
22184,73.0,2025-09-28,13.0,0.184435852,0.124491615,11,56.59536272,Technical,No,WorkFromHome,Phone,1306.98
8985,94.0,2025-03-10,5.0,-0.727969808,0.013705049,16,11.03205158,Technical,No,Movies,Chat,377.74
2698,33.0,2025-03-12,10.0,-0.314329106,0.676660382,9,18.16561668,Service,Yes,Movies,Email,350.61
42190,38.0,2025-09-26,7.0,0.65002608,0.749188381,1,9.096207649,Billing,No, Movies ,Email ,28.95
1442,10.0,2025-07-20,5.0,-0.864673286,0.93956564,6,2.556489541,Technical,No,Movies,Email,41.96
37897,20.0,2025-08-23,1.0,0.451248661,0.706700914,19,39.9764526,Billing,No,Music,Phone,1592.4
2926,11.0,2025-07-26,7.0,0.452793953,0.093782885,12,25.30772358,Technical,Yes,Music,Phone,642.69
11452,30.0,2025-09-13,13.0,-0.648133652,0.751840363,13,4.032871097,Technical,No,Movies,Phone,119.22
2009,38.0,2025-09-05,7.0,-0.085008248,0.195515638,16,54.91598275,Technical,No,Movies,Chat,1840.53
25055,58.0,2025-09-30,12.0,-0.304717173,0.975766297,9,37.77179502,Outage,Yes,WorkFromHome,Phone,718.22
3162,9.0,2025-08-29,3.0,0.344739914,0.624141195,7,0.645269505,Technical,No,Movies,Email,19.41
45289,22.0,2025-09-19,6.0,0.358684508,0.146124976,14,36.90685561,Technical,Y,Movies,Social,1086.45
13468,83.0,2025-09-24,13.0,0.390751986,0.070908632,13,0.662481972,Technical,Yes,International,Social,27.94
13456,74.0,2025-09-30,3.0,0.411022489,0.408146923,4,25.87348145,Technical,No,Movies,Email,225.61 EUR
36792,38.0,2025-09-19,3.0,-0.06621269,0.668968841,6,26.45205676,Technical,No,Movies,Phone,340.65
21078,20.0,2025-09-01,14.0,0.073922941,0.826130463,2,22.76772084,Technical,No,Movies,App,104.87
13284,26.0,2025-08-27,1.0,-0.305645266,0.396411629,11,43.25944837,Technical,Yes,Security,Phone,1001.36
49881,18.0,2025-08-27,6.0,0.240839042,0.701899997,8,70.07097488,Technical,No,Kids,App,1177.85
1945,66.0,2025-09-29,2.0,0.771754609,0.173392905,18,71.63947333,Technical,Yes,Movies,Chat,2696.48
3016,13.0,2025-08-29,4.0,0.804780094,0.020645943,5,36.68461072,Billing,Yes,Movies,Chat,392.13
16856,7.0,2025-08-08,11.0,-0.224982125,0.691651902,14,14.28196957,Technical,No,WorkFromHome,Email,426.56
26856,59.0,2025-10-02,14.0,0.174432188,0.846387299,1,65.68136423,Outage,Yes,Movies,Phone,146.84
24333,79.0,2025-04-23,11.0,-0.191483746,0.327305729,7,3417.51353,Technical,No,Movies,Phone,1006.77
24739,90.0,2025-03-15,3.0,-0.947421718,0.153253066,19,6.076410998,Technical,No,Movies,Email,250.52
48188,9.0,2025-08-05,11.0,-0.83871286,0.808106204,3,7.023170141,Technical,No,Movies,Email,53.89
38826,85.0,2025-10-02,1.0,0.509170341,0.57155887,18,58.36533819,Technical,No,Movies,Phone,2198.7
24168,79.0,2025-10-02,9.0,0.852894643,0.658299246,7,68.57400286,Technical,Yes,Security,Chat,1010.04
5022,78.0,2025-10-01,13.0,0.750432588,0.024325509,15,44.90766424,,yes,Security,Phone,1413.36
29415,89.0,2025-09-29,4.0,0.244837909,0.112545758,4,31.16465196,Technical,No,Movies,Phone,269.71
16755,16.0,2025-08-23,5.0,0.226429703,0.092365086,7,38.93718948,Technical,Y,Movies,Community,577.83
5079,45.0,2025-09-28,6.0,0.392295104,0.461917214,18,71.36534584,Technical,No,Security,Email,2686.2
20635,39.0,2025-01-16,6.0,-0.551530574,0.61022913,19,6.582646166,Technical,No,Movies,Chat,270.56
18473,52.0,2025-09-26,4.0,0.052265977,0.932054369,1,54.74467284,Service,No,Movies,Phone,124.05
45743,80.0,2025-09-30,1.0,0.410713914,0.198151685,15,4.854657911,Technical,Yes,International,Social,161.71
28221,77.0,2025-10-01,4.0,0.925434367,0.675443498,11,7.56361156,Technical,No,Movies,Social,€ 183.33
18525,39.0,2025-09-15,11.0,0.354852811,0.613643498,0,0.558190271,Retention,No,Movies,Phone,€ 10.0
26956,40.0,2025-09-21,6.0,-0.104304443,0.304615235,0,8.822169416,Technical,No,Security,App,10.0
2392,38.0,2025-09-23,2.0,0.618369709,0.112986964,11,22.63183434,Technical,no ,Movies,App,528.65
37869,30.0,2025-06-14,10.0,-0.142469264,0.642546855,17,26.36805729,Technical,Yes,International,App,943.87
41712,91.0,2025-09-27,11.0,-0.89523159,0.475565958,6,8.572147897,Retention,Yes,Movies,Chat,117.15
18518,15.0,2025-07-11,1.0,0.333256137,0.683225921,15,7.25788166,Retention,Yes,Movies,Email,236.81
29508,69.0,2025-10-02,14.0,0.553492545,0.328401331,0,44.23802664,Technical,Yes,Movies,Phone,10.0
11068,96.0,2025-09-30,6.0,0.444713057,0.729978353,11,65.62721362,Technical,No,WorkFromHome,Chat,1513.96
46218,92.0,2025-09-28,5.0,0.678131771,0.352107886,14,6.291140734,Billing,Yes,Movies ,Phone ,193.49
20114,50.0,2025-09-29,11.0,-0.016245104,0.130092686,4,27.16707085,Outage,No,Kids,Email,236.39
43370,41.0,2025-01-22,13.0,-0.519005971,0.055139612,2,34.8583308,Technical,No,Movies,Chat,155.24
3617,73.0,2025-04-24,12.0,-0.566410938,0.556473988,7,69.69500939,,Yes,Movies,Chat,"1,026.39"
21771,81.0,2025-07-21,6.0,0.709675402,0.797660443,11,5.188662502,Technical,Yes,Movies,Phone,128.91
46600,47.0,2025-09-26,9.0,-0.226903327,0.649353591,11,4.023394838,Billing,Yes,Movies,Chat,102.2
3607,93.0,2025-03-19,3.0,-0.305297799,0.276370304,1,71.1397922,Technical,No,Movies,Community,158.21
19999,64.0,2025-05-06,9.0,0.119087655,0.989930885,17,71.29373885,Technical,No,Movies,Phone,2534.99
34039,37.0,2025-09-15,10.0,0.388523088,0.344805987,9,68.22242024,Service,yes ,Kids,Email,1289.17
44911,42.0,2025-04-28,1.0,-0.094387101,0.253369906,0,48.79399374,Billing,No,Movies,Phone,10.0
231,64.0,2025-01-13,6.0,-0.887576988,0.853745716,18,56.96912549,Technical,No,Movies,Email,2146.34
30843,61.0,2025-10-01,3.0,0.95652443,0.512941218,1,67.52637171,Other,Yes,Movies,Social,150.68
42505,80.0,2025-04-23,1.0,-0.85339304,0.450876013,13,44.39320802,Technical,Yes,Movies,App,1212.32
67,52.0,2025-09-27,5.0,-0.899334348,0.716432959,15,55.80364242,,Yes,Gamer,Phone,1753.86
594,60.0,2025-10-02,14.0,0.868906654,0.031615765,0,71.90880936,Service,Y,Movies,App,10.0
48144,47.0,2025-09-30,10.0,0.012343108,0.066926427,5,120.4528006,Technical,Yes,Movies,Chat,1264.72
12313,78.0,2025-04-22,2.0,-0.831474022,0.8367269,1,7.227820511,Technical,No,Gamer,Email,25.06
41970,48.0,2025-09-28,12.0,-0.411181109,0.999435826,19,7.364214639,Technical,Yes,Movies,Phone,301.5
47439,42.0,2025-10-01,9.0,-0.624495055,0.476857913,14,20.70611097,Technical,No,Movies,Chat,613.93
17978,23.0,2025-07-29,1.0,0.747317152,0.961093837,3,41.09616665,Technical,YES,Movies,Email,266.85
38715,70.0,2025-09-29,5.0,0.60373866,0.301825454,9,49.0294561,Technical,No,Movies,Chat,929.3
7430,95.0,2025-09-26,1.0,-0.418327183,0.06708624,18,27.4510271,Technical,Yes,Movies,Phone,1039.41
32262,54.0,2025-09-28,7.0,0.061994899,0.465631272,4,54.04731773,Technical,Yes,Movies,Phone,460.39
24374,96.0,2025-02-20,11.0,-0.986269502,0.952225282,0,37.33433303,Technical,Yes,Security,Email,10.0
24741,98.0,2025-10-01,14.0,-0.946272966,0.339425088,14,59.14084739,Technical,Yes,Gamer,Chat,1734.94 EUR
26486,87.0,2025-09-29,6.0,-0.895476692,0.800927441,9,55.05197981,Technical,Yes, Movies , Email,1042.22
18703,44.0,2025-10-02,7.0,0.000646236,0.294526988,13,38.2046039,Technical,Yes,WorkFromHome,Phone,1044.71
